##########################################################################################
#
# SZ signal computed with SZpack v1.1.1
# Runmode: 5D integral
#
# General parameters:
# xmin= 0.1 xmax= 30 np= 100
# Dtau= 0.01
# Te= 15.33keV (The ~ 0.03)
# betac= 0.01 muc= 1
# betao= 0.001241 muo= 0
#
# Runmode specific parameters:
# eps= 0.0001
# Te_order= 0 beta_order= 0
#
##########################################################################################
#
# Output format: x = (h nu/k T0) | x^3 Dn(x) | DI(x) in MJy/sr 
# Here a CMB temperature of T0 = 2.726 K is assumed.
#
##########################################################################################
0.1 -4.763255293586066e-06 -0.001287091046954539
0.1059305986937042 -5.343650202421616e-06 -0.001443920997233738
0.112212917396066 -5.994580813213897e-06 -0.001619810574781164
0.1188678152093245 -6.724574548931091e-06 -0.001817063995743016
0.1259173883053634 -7.54317341285782e-06 -0.00203825962853347
0.1333850432913477 -8.461056918998151e-06 -0.002286283211164295
0.1412955749263811 -9.490172274491522e-06 -0.002564363028158892
0.1496752484472268 -1.064387978544532e-05 -0.002876109201023562
0.1585518867764366 -1.193711360266715e-05 -0.003225557123751196
0.1679549629024433 -1.338656053140214e-05 -0.003617215779444633
0.1779156977383469 -1.50108480289471e-05 -0.004056118539619047
0.188467163784312 -1.683077272924797e-05 -0.00454788491440119
0.1996443949377657 -1.886952108474263e-05 -0.00509878017270991
0.2114845028159985 -2.115293139429205e-05 -0.005715786145474414
0.2240267999773909 -2.370976883476984e-05 -0.006406675542603398
0.2373129304503973 -2.65720323889563e-05 -0.007180094888733835
0.2513870080036796 -2.977526244904743e-05 -0.008045647641539368
0.2662957626164879 -3.335889762574392e-05 -0.009013990606000727
0.282088695635611 -3.736662949455426e-05 -0.01009692979128565
0.2988182441340637 -4.18467817616245e-05 -0.01130752286608973
0.3165399550172282 -4.685269998890583e-05 -0.01266018446724225
0.3353126694545318 -5.244313268172148e-05 -0.01417078917432438
0.3551987182490268 -5.868265683462495e-05 -0.0158567864974728
0.3762641287935576 -6.564199125098069e-05 -0.01773728554024203
0.3985788443006657 -7.339837132015798e-05 -0.01983315626908109
0.4222169560341422 -8.203575631186835e-05 -0.02216708552685142
0.4472569493133006 -9.164508932477249e-05 -0.02476364727418581
0.4737819641067764 -0.0001023242859657139 -0.02764929953047597
0.5018800710810989 -0.0001141781120992694 -0.03085235134027487
0.5316445640205961 -0.0001273177754875371 -0.03440285242926926
0.5631742695895509 -0.000141860395802521 -0.0383324499950095
0.5965738754651069 -0.0001579276224544917 -0.04267401522687674
0.6319542779304209 -0.0001756442639558121 -0.04746127294307721
0.6694329500821702 -0.0001951359409035264 -0.05272816739723649
0.7091343318749688 -0.0002165259156566309 -0.05850800561761826
0.7511902432977535 -0.0002399311963181855 -0.06483240465445118
0.7957403220540034 -0.0002654571348965716 -0.07172983193566197
0.8429324871990155 -0.0002931910516904691 -0.07922388249609991
0.8929234302736484 -0.0003231927642162958 -0.08733071977548992
0.945879135565236 -0.0003554864580169169 -0.09605687900945747
1.001975431223088 -0.0003900462159491435 -0.1053953570623515
1.061398573058441 -0.0004267823607741188 -0.1153219220246619
1.12434586296724 -0.000465523713035451 -0.1257903190701901
1.191026304029092 -0.0005059984176311558 -0.1367270895564181
1.261661294457515 -0.0005478100465775139 -0.1480251136929592
1.336485362705584 -0.0005904153173648777 -0.1595375897631229
1.415746946167749 -0.0006330968080611104 -0.1710706614042266
1.49970921606333 -0.0006749378882180704 -0.1823766436255545
1.588650951240543 -0.0007147969306215766 -0.193147054501246
1.682867463802334 -0.0007512872404436768 -0.2030071917766645
1.782671579627367 -0.0007827622093764409 -0.2115121213300065
1.888394677041784 -0.0008073084755080109 -0.2181448288854149
2.000387787090403 -0.0008227606036985826 -0.2223201868338455
2.119022759060604 -0.0008267274906678657 -0.223392089217352
2.244693495128747 -0.0008166449628363009 -0.2206676643224379
2.377817258228515 -0.0007898626086991521 -0.2134307378715909
2.518836057483688 -0.000743761660812476 -0.2009736862075834
2.668218115805365 -0.000675904145937269 -0.1826377385244792
2.826459424526496 -0.0005842210720047757 -0.1578638273350703
2.994085390235544 -0.000467232435979765 -0.1262520373422117
3.17165257927724 -0.0003242814039293226 -0.08762488381701899
3.359750565712691 -0.0001557649790507705 -0.04208964197977551
3.559003888874567 3.663184407576614e-05 0.0098983815977365
3.770074127017043 0.0002497815684184 0.06749409817241753
3.993662093945595 0.0004790125977608795 0.129435184124322
4.230510165920092 0.0007181361595823494 0.1940493558548873
4.481404746557171 0.0009595928408323705 0.2592939655827625
4.747178877916088 0.001194767705593172 0.3228411500702199
5.02871500643758 0.001414443213938387 0.3822002149532295
5.326947912919474 0.00160938785768829 0.4348766914713169
5.642867816257378 0.001771026098620511 0.478553362135911
5.977523661255792 0.001892138482024495 0.5112794401532904
6.332026601426087 0.001967501709117832 0.5316435249824301
6.707553688335263 0.001994396499338961 0.5389108330668714
7.105351779755181 0.001972902020463728 0.533102756528014
7.526741679588429 0.001905928790144102 0.515005753571635
7.973122523316588 0.001798980445096339 0.4861069755483501
8.445976423531835 0.001659642598817987 0.4484561499274171
8.946873390976377 0.00149688129637891 0.404476014022864
9.477476547428989 0.00132022773810612 0.3567420171548541
10.03954764774693 0.001138963704696965 0.307762212345747
10.63495292939802 0.0009613768069637702 0.2597760155033045
11.26566930890495 0.0007942518106648225 0.2146167550394922
11.9337909457759 0.0006425330862794971 0.1736204615855882
12.64153619571548 0.0005092565857134192 0.1376074872486856
13.39125497620272 0.0003956862771594068 0.1069193720144328
14.185436568892 0.0003016058727600288 0.08149767220351674
15.02671788474294 0.0002256967022926349 0.06098606665890343
